date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99839636.00500004,2649336.0050000413,97190300.0,63,160363.99500000002,160363.99500000002,
2023-06-30,82337280.87050006,2603775.8705000514,79733505.0,63,263480.1345,423844.12950000004,-0.17530467692834384
2024-09-30,71550674.99100003,3753344.9910000293,67797330.0,69,226000.87949999998,649845.0090000001,-0.13100512629831906
