date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99839474.60200001,2551354.6020000144,97288120.0,29,160525.39800000004,160525.39800000004,
2023-06-30,69120745.187,768025.1870000004,68352720.0,29,222989.41499999998,383514.813,-0.30768120062186943
2024-09-30,49992224.66574999,1486719.665749992,48505505.0,32,161520.52125000002,545035.3342500001,-0.2767406582423194
