date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99839373.68800004,2490093.688000043,97349280.0,63,160626.31199999998,160626.31199999998,
2023-06-30,67960768.63925001,2393438.639250009,65567330.0,63,216570.04875000002,377196.36075,-0.31929892858073494
2024-09-30,63740730.372999996,3332725.3729999987,60408005.0,69,201228.26625,578424.627,-0.0620952109687114
