date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99856278.10300002,12752098.103000013,87104180.0,68,143721.89700000003,143721.89700000003,
2023-06-30,106856967.59575005,13295932.595750043,93561035.0,68,310160.50725,453882.40425,0.07010765497917859
2024-09-30,101946911.61700009,8180601.6170000825,93766310.0,72,301485.97874999995,755368.3829999999,-0.04594979709067881
