date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99883014.71950004,28982844.719500035,70900170.0,56,116985.28050000001,116985.28050000001,
2023-06-30,72976408.11600004,20346873.116000045,52629535.0,57,159691.6035,276676.884,-0.26938120239023033
2024-09-30,62160326.68000005,9532026.680000056,52628300.0,68,156086.436,432763.32,-0.1482133982095587
