date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2022-03-31,99889884.01599999,33152924.015999984,66736960.0,56,110115.98400000003,110115.98400000003,
2022-06-30,57192852.769749984,20235867.769749988,36956985.0,52,100811.24625,210927.23025000002,-0.42744099331831187
2022-09-30,40821003.38924998,14429608.389249984,26391395.0,57,77639.38050000003,288566.61075000005,-0.28625691126845276
