date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99840104.52249998,2933754.5224999823,96906350.0,51,159895.47750000004,159895.47750000004,
2023-06-30,73224749.58424999,2225054.5842499854,70999695.0,52,233514.93825,393410.41575000004,-0.2665797984241087
2024-09-30,53239667.961749986,3053887.961749985,50185780.0,57,167256.6225,560667.03825,-0.27292796132413977
