date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99839595.01900001,2624455.0190000134,97215140.0,57,160404.98100000003,160404.98100000003,
2023-06-30,73222350.91875003,2351570.91875004,70870780.0,58,233809.10025000002,394214.08125000005,-0.26660008081147135
2024-09-30,58538306.117500044,3155011.1175000425,55383295.0,63,184394.80125000002,578608.8825000001,-0.20054047182319912
