date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99839430.36550005,2524500.365500045,97314930.0,63,160569.63450000001,160569.63450000001,
2023-06-30,94433876.00100002,2795476.0010000244,91638400.0,63,303354.3644999999,463923.99899999995,-0.054142480027289386
2024-09-30,91144013.79125002,3025288.7912500165,88118725.0,69,291652.2097499999,755576.2087499999,-0.034837733545059146
