date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99851515.972,9861195.972,89990320.0,70,148484.02799999993,148484.02799999993,
2023-06-30,84576377.21075001,10580512.21075002,73995865.0,69,245778.76125000004,394262.78925,-0.1529785363051812
2024-09-30,81308585.42625,6291605.42625,75016980.0,73,240876.78449999995,635139.57375,-0.038637169056759624
