date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99840621.26124999,3247446.261249993,96593175.0,87,159378.73875000002,159378.73875000002,
2023-06-30,69383644.53349997,2759424.533499977,66624220.0,63,219416.72775000002,378795.46650000004,-0.3050559616216144
2024-09-30,69108069.96174996,3230054.9617499495,65878015.0,69,218534.57174999997,597330.03825,-0.003971751175696148
