date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99837932.56150003,1615242.5615000254,98222690.0,34,162067.43849999996,162067.43849999996,
2023-06-30,68838381.16075005,1422586.1607500447,67415795.0,35,222521.40075,384588.83924999996,-0.31049873134797035
2024-09-30,48608114.767250046,2292784.767250044,46315330.0,38,154531.39349999995,539120.23275,-0.2938806237505597
