date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99856278.10300002,12752098.103000013,87104180.0,68,143721.897,143721.897,
2023-06-30,107105983.31425007,13340603.31425007,93765380.0,68,310909.78874999995,454631.68574999995,0.07260139621639117
