date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2022-03-31,99857949.70975001,13766864.70975001,86091085.0,67,142050.29024999996,142050.29024999996,
2022-06-30,70470935.26900002,10428900.269000027,60042035.0,67,192949.44074999995,334999.7309999999,-0.29428818162366777
2022-09-30,48665543.25550003,7535168.255500031,41130375.0,67,131172.0135,466171.7444999999,-0.3094239054762783
