date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99839469.22300003,2548089.2230000356,97291380.0,63,160530.777,160530.777,
2023-06-30,77809255.76275006,2538325.762750064,75270930.0,63,248788.46025,409319.23725,-0.2206563559652306
2024-09-30,70066061.26000008,3751666.260000078,66314395.0,69,221204.50274999999,630523.74,-0.09951508245188623
