date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99839574.62500001,2612074.625000013,97227500.0,63,160425.375,160425.375,
2023-06-30,77604874.02950004,2454549.0295000435,75150325.0,63,248145.5955,408570.9705,-0.22270428013154187
2024-09-30,69966784.91775003,3467709.917750038,66499075.0,69,221484.11174999998,630055.08225,-0.09842280149628913
