date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99859437.53950004,14670067.539500041,85189370.0,67,140562.46050000002,140562.46050000002,
2023-06-30,99165134.5760001,14298919.576000093,84866215.0,67,279907.9635,420470.424,-0.006952802665499802
2024-09-30,90193484.4577501,8215564.457750095,81977920.0,72,260920.11824999994,681390.5422499999,-0.09047181911878643
