date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99838100.30050002,1717070.3005000185,98121030.0,40,161899.69950000002,161899.69950000002,
2023-06-30,67173378.00125,1130473.0012500049,66042905.0,40,217332.29925,379231.99875,-0.3271769214451532
2024-09-30,50383200.57749999,2334665.5774999904,48048535.0,44,160812.42375000002,540044.4225000001,-0.24995285220638397
