date,value,positions,cumulative_costs
2024-10-10,0.0,0,0.0
2024-10-11,0.0,0,0.0
2024-10-14,0.0,0,0.0
2024-10-15,0.0,0,0.0
2024-10-16,0.0,0,0.0
2024-10-17,0.0,0,0.0
2024-10-18,0.0,0,0.0
2024-10-21,0.0,0,0.0
2024-10-22,0.0,0,0.0
2024-10-23,0.0,0,0.0
2024-10-24,0.0,0,0.0
2024-10-25,0.0,0,0.0
2024-10-28,0.0,0,0.0
2024-10-29,0.0,0,0.0
2024-10-30,0.0,0,0.0
2024-10-31,99931320.0,3,164886.678
2024-11-01,99221305.0,3,164886.678
2024-11-04,101586460.0,3,164886.678
2024-11-05,102062280.0,3,164886.678
2024-11-06,101507750.0,3,164886.678
2024-11-07,103675550.0,3,164886.678
2024-11-08,104474500.0,3,164886.678
2024-11-11,105718560.0,3,164886.678
2024-11-12,113426410.0,3,164886.678
2024-11-13,118900930.0,3,164886.678
2024-11-14,119987710.0,3,164886.678
2024-11-15,120598510.0,3,164886.678
2024-11-18,126864860.0,3,164886.678
2024-11-19,127231520.0,3,164886.678
2024-11-20,130578010.0,3,164886.678
2024-11-21,128206150.0,3,164886.678
2024-11-22,129709840.0,3,164886.678
2024-11-25,133321990.0,3,164886.678
2024-11-26,133572950.0,3,164886.678
2024-11-27,130057320.0,3,164886.678
2024-11-28,129766610.0,3,164886.678
2024-11-29,131373600.0,3,164886.678
2024-12-02,131661010.0,3,164886.678
2024-12-03,136392550.0,3,164886.678
2024-12-04,130435280.0,3,164886.678
2024-12-05,128625860.0,3,164886.678
2024-12-06,133977160.0,3,164886.678
2024-12-09,127208860.0,3,164886.678
2024-12-10,140804010.0,3,164886.678
2024-12-11,140800090.0,3,164886.678
2024-12-12,139829400.0,3,164886.678
2024-12-13,137173200.0,3,164886.678
2024-12-16,138375170.0,3,164886.678
2024-12-17,133878200.0,3,164886.678
2024-12-18,140350100.0,3,164886.678
2024-12-19,138358830.0,3,164886.678
2024-12-20,140739450.0,3,164886.678
2024-12-23,138210810.0,3,164886.678
2024-12-24,134611100.0,3,164886.678
2024-12-26,135734620.0,3,164886.678
2024-12-27,131672530.0,3,164886.678
2024-12-30,130310870.0,3,164886.678
2025-01-02,133947320.0,3,164886.678
2025-01-03,126654420.0,3,164886.678
2025-01-06,128783170.0,3,164886.678
2025-01-07,131031920.0,3,164886.678
2025-01-08,133660120.0,3,164886.678
2025-01-09,135796400.0,3,164886.678
2025-01-10,137373450.0,3,164886.678
2025-01-13,135578140.0,3,164886.678
2025-01-14,139285960.0,3,164886.678
2025-01-15,153104320.0,3,164886.678
2025-01-16,151865680.0,3,164886.678
2025-01-17,154054180.0,3,164886.678
2025-01-20,149966970.0,3,164886.678
2025-01-21,156088050.0,3,164886.678
2025-01-22,175450530.0,3,164886.678
2025-01-23,167834150.0,3,164886.678
2025-01-24,175624910.0,3,164886.678
2025-01-31,167842450.0,3,719386.701
2025-02-03,165205710.0,3,719386.701
2025-02-04,171996680.0,3,719386.701
2025-02-05,167689650.0,3,719386.701
2025-02-06,166573830.0,3,719386.701
2025-02-07,162041450.0,3,719386.701
2025-02-10,158228660.0,3,719386.701
2025-02-11,163168280.0,3,719386.701
2025-02-12,167872070.0,3,719386.701
2025-02-13,165451460.0,3,719386.701
2025-02-14,163299130.0,3,719386.701
2025-02-17,179559180.0,3,719386.701
2025-02-18,176250150.0,3,719386.701
2025-02-19,182874280.0,3,719386.701
2025-02-20,178746290.0,3,719386.701
2025-02-21,178252270.0,3,719386.701
2025-02-24,174735460.0,3,719386.701
2025-02-25,174391910.0,3,719386.701
2025-02-26,174721700.0,3,719386.701
2025-02-27,174826420.0,3,719386.701
2025-02-28,173518530.0,1,1292471.5320000001
2025-03-03,1509220555.6871,1,1292471.5320000001
2025-03-04,175852860.0,1,1292471.5320000001
2025-03-05,181559000.0,1,1292471.5320000001
2025-03-06,176371600.0,1,1292471.5320000001
2025-03-07,169627980.0,1,1292471.5320000001
2025-03-10,174815380.0,1,1292471.5320000001
2025-03-11,168071760.0,1,1292471.5320000001
2025-03-12,164959320.0,1,1292471.5320000001
2025-03-13,164440580.0,1,1292471.5320000001
2025-03-14,163662470.0,1,1292471.5320000001
2025-03-17,163662470.0,1,1292471.5320000001
2025-03-18,176112230.0,1,1292471.5320000001
2025-03-19,170406090.0,1,1292471.5320000001
2025-03-20,169627980.0,1,1292471.5320000001
2025-03-21,165996800.0,1,1292471.5320000001
2025-03-24,161587510.0,1,1292471.5320000001
2025-03-25,153547040.0,1,1292471.5320000001
2025-03-26,157178220.0,1,1292471.5320000001
2025-03-27,157437590.0,1,1292471.5320000001
2025-03-28,152768930.0,1,1292471.5320000001
2025-03-31,149149440.0,1,1785073.3560000001
2025-04-01,156917640.0,1,1785073.3560000001
2025-04-02,154587180.0,1,1785073.3560000001
2025-04-03,152256720.0,1,1785073.3560000001
2025-04-04,154328240.0,1,1785073.3560000001
2025-04-07,141122300.0,1,1785073.3560000001
2025-04-08,147336860.0,1,1785073.3560000001
2025-04-09,143970640.0,1,1785073.3560000001
2025-04-10,151997780.0,1,1785073.3560000001
2025-04-11,164426900.0,1,1785073.3560000001
2025-04-14,165203720.0,1,1785073.3560000001
2025-04-15,165721600.0,1,1785073.3560000001
2025-04-16,161319620.0,1,1785073.3560000001
2025-04-17,163909020.0,1,1785073.3560000001
2025-04-18,160801740.0,1,1785073.3560000001
2025-04-21,158212340.0,1,1785073.3560000001
2025-04-22,161060680.0,1,1785073.3560000001
2025-04-23,162096440.0,1,1785073.3560000001
2025-04-24,168052060.0,1,1785073.3560000001
2025-04-25,176079200.0,1,1785073.3560000001
2025-04-28,172195100.0,1,1785073.3560000001
2025-04-29,171936160.0,1,1785073.3560000001
2025-04-30,167754700.0,2,2339154.5100000002
2025-05-01,955349418.884,2,2339154.5100000002
2025-05-02,168639550.0,2,2339154.5100000002
2025-05-05,955898556.0058001,2,2339154.5100000002
2025-05-06,941792390.6618,2,2339154.5100000002
2025-05-07,174376200.0,2,2339154.5100000002
2025-05-08,173034050.0,2,2339154.5100000002
2025-05-09,172119450.0,2,2339154.5100000002
2025-05-12,171144750.0,2,2339154.5100000002
2025-05-13,173640100.0,2,2339154.5100000002
2025-05-14,175320350.0,2,2339154.5100000002
2025-05-15,174445550.0,2,2339154.5100000002
2025-05-16,162733450.0,2,2339154.5100000002
2025-05-19,161858850.0,2,2339154.5100000002
2025-05-20,163389750.0,2,2339154.5100000002
2025-05-21,170150550.0,2,2339154.5100000002
2025-05-22,167555900.0,2,2339154.5100000002
2025-05-23,166541800.0,2,2339154.5100000002
2025-05-26,169733250.0,2,2339154.5100000002
2025-05-27,168212000.0,2,2339154.5100000002
2025-05-28,168231700.0,2,2339154.5100000002
2025-05-29,171433000.0,2,2339154.5100000002
2025-05-30,165169500.0,2,2339154.5100000002
2025-06-02,170706350.0,2,2339154.5100000002
2025-06-03,955087118.9267001,2,2339154.5100000002
2025-06-04,174106450.0,2,2339154.5100000002
2025-06-05,176860100.0,2,2339154.5100000002
2025-06-06,958962313.3194001,2,2339154.5100000002
2025-06-09,180996100.0,2,2339154.5100000002
2025-06-10,181592500.0,2,2339154.5100000002
2025-06-11,186871450.0,2,2339154.5100000002
2025-06-12,183789550.0,2,2339154.5100000002
2025-06-13,180220600.0,2,2339154.5100000002
2025-06-16,183362400.0,2,2339154.5100000002
2025-06-17,187637500.0,2,2339154.5100000002
2025-06-18,192518250.0,2,2339154.5100000002
2025-06-19,191623550.0,2,2339154.5100000002
2025-06-20,190917600.0,2,2339154.5100000002
2025-06-23,187189450.0,2,2339154.5100000002
2025-06-24,191066750.0,2,2339154.5100000002
2025-06-25,186175150.0,2,2339154.5100000002
2025-06-26,184256500.0,2,2339154.5100000002
2025-06-27,182894450.0,2,2339154.5100000002
2025-06-30,183682800.0,2,2945893.1700000004
2025-07-01,183486600.0,2,2945893.1700000004
2025-07-02,179827650.0,2,2945893.1700000004
2025-07-03,180278100.0,2,2945893.1700000004
2025-07-04,177316650.0,2,2945893.1700000004
2025-07-07,177610950.0,2,2945893.1700000004
2025-07-08,179554950.0,2,2945893.1700000004
2025-07-09,189286200.0,2,2945893.1700000004
2025-07-10,189482400.0,2,2945893.1700000004
2025-07-11,191513700.0,2,2945893.1700000004
2025-07-14,191967750.0,2,2945893.1700000004
2025-07-15,192723300.0,2,2945893.1700000004
2025-07-16,189787500.0,2,2945893.1700000004
2025-07-17,189783900.0,2,2945893.1700000004
2025-07-18,187861500.0,2,2945893.1700000004
2025-07-21,187952400.0,2,2945893.1700000004
2025-07-22,186561000.0,2,2945893.1700000004
2025-07-23,185405400.0,2,2945893.1700000004
2025-07-24,184867650.0,2,2945893.1700000004
2025-07-25,189315450.0,2,2945893.1700000004
2025-07-28,188948250.0,2,2945893.1700000004
2025-07-29,194315400.0,2,2945893.1700000004
2025-07-30,194809500.0,2,2945893.1700000004
2025-07-31,196535950.0,3,3595594.4475000002
2025-08-01,185336900.0,3,3595594.4475000002
2025-08-04,187991600.0,3,3595594.4475000002
2025-08-05,191499200.0,3,3595594.4475000002
2025-08-06,188635950.0,3,3595594.4475000002
2025-08-07,188331400.0,3,3595594.4475000002
2025-08-08,188497750.0,3,3595594.4475000002
2025-08-11,196314000.0,3,3595594.4475000002
2025-08-12,188290400.0,3,3595594.4475000002
2025-08-13,189368750.0,3,3595594.4475000002
2025-08-14,188044250.0,3,3595594.4475000002
2025-08-15,115580170.8976,3,3595594.4475000002
2025-08-18,182011600.0,3,3595594.4475000002
2025-08-19,183877200.0,3,3595594.4475000002
2025-08-20,178253650.0,3,3595594.4475000002
2025-08-21,177623050.0,3,3595594.4475000002
2025-08-22,180887700.0,3,3595594.4475000002
2025-08-25,186575050.0,3,3595594.4475000002
2025-08-26,182321900.0,3,3595594.4475000002
2025-08-27,180921350.0,3,3595594.4475000002
2025-08-28,186651800.0,3,3595594.4475000002
2025-08-29,183911250.0,3,3595594.4475000002
2025-09-01,177538650.0,3,3595594.4475000002
2025-09-02,180419500.0,3,3595594.4475000002
2025-09-03,185073500.0,3,3595594.4475000002
2025-09-04,185944950.0,3,3595594.4475000002
2025-09-05,189129650.0,3,3595594.4475000002
2025-09-08,192430650.0,3,3595594.4475000002
2025-09-09,199354500.0,3,3595594.4475000002
2025-09-10,214742550.0,3,3595594.4475000002
2025-09-11,220362950.0,3,3595594.4475000002
2025-09-12,230992800.0,3,3595594.4475000002
2025-09-15,233354900.0,3,3595594.4475000002
2025-09-16,239403000.0,3,3595594.4475000002
2025-09-17,231350950.0,3,3595594.4475000002
2025-09-18,239748500.0,3,3595594.4475000002
2025-09-19,240306000.0,3,3595594.4475000002
2025-09-22,235061250.0,3,3595594.4475000002
2025-09-23,241317750.0,3,3595594.4475000002
2025-09-24,242101550.0,3,3595594.4475000002
2025-09-25,235496100.0,3,3595594.4475000002
2025-09-26,222696850.0,3,3595594.4475000002
2025-09-29,230025100.0,3,3595594.4475000002
2025-09-30,230066600.0,2,4355534.535
2025-10-01,235484400.0,2,4355534.535
2025-10-02,249063900.0,2,4355534.535
2025-10-03,176623758.43,2,4355534.535
2025-10-06,180047990.2439,2,4355534.535
2025-10-07,177499128.022,2,4355534.535
2025-10-08,175242999.0982,2,4355534.535
2025-10-09,171180403.7164,2,4355534.535
2025-10-10,261467500.0,2,4355534.535
2025-10-13,255518400.0,2,4355534.535
2025-10-14,260212700.0,2,4355534.535
2025-10-15,291105800.0,2,4355534.535
2025-10-16,293902700.0,2,4355534.535
2025-10-17,285036900.0,2,4355534.535
2025-10-20,288495000.0,2,4355534.535
