date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99839356.29700002,2479536.2970000273,97359820.0,63,160643.70299999998,160643.70299999998,
2023-06-30,87408158.58750005,2836488.587500048,84571670.0,63,280137.7095,440781.4125,-0.12451199777891098
2024-09-30,79728728.80325009,2917553.803250094,76811175.0,69,254029.78425000003,694811.19675,-0.0878571280798972
