date,portfolio_value,cash,holdings_value,num_holdings,transaction_costs,total_transaction_costs,returns
2023-03-31,99856278.10300002,12752098.103000013,87104180.0,68,143721.89700000003,143721.89700000003,
2023-06-30,107105983.31425007,13340603.31425007,93765380.0,68,310909.78875,454631.68575000006,0.07260139621639117
2024-09-30,102421236.3280001,8391176.328000093,94030060.0,72,302631.9862500001,757263.6720000001,-0.043739358355964764
