date,ic,p_value,num_stocks,is_significant,is_positive,ic_12m_ma,ic_3m_ma,factor_name
2023-02-13,0.1004745091896043,0.2896610486308767,113,False,True,,,1M_Momentum
2023-02-14,0.06814325637101605,0.4732797500294237,113,False,True,,,1M_Momentum
2023-02-15,-0.015432695606643098,0.8711188927174063,113,False,False,,,1M_Momentum
2023-02-20,0.15766185374941782,0.09535901912269572,113,False,True,,,1M_Momentum
2023-02-21,0.09721205669039858,0.3056855774038274,113,False,True,,,1M_Momentum
2023-02-22,0.20476245924545883,0.02958818955193068,113,True,True,,,1M_Momentum
2023-02-27,0.2946933734232147,0.001532409600585913,113,True,True,,,1M_Momentum
2023-02-28,0.28099840308736446,0.0025712156295527714,113,True,True,,,1M_Momentum
2023-03-02,0.2453922416661122,0.008799787256878609,113,True,True,,,1M_Momentum
2023-03-06,0.08708182322907745,0.35906727238768743,113,False,True,,,1M_Momentum
2023-03-07,0.2555891942244993,0.0062897870457431695,113,True,True,,,1M_Momentum
2023-03-08,0.19009953693637005,0.04372191076508795,113,True,True,,0.16957333551566894,1M_Momentum
2023-03-09,0.10588695189300687,0.26432798649140726,113,False,True,,0.16654065058125647,1M_Momentum
2023-03-13,0.1041217006034819,0.27241911302185606,113,False,True,,0.16370342558226672,1M_Momentum
2023-03-14,0.10361634173930402,0.2747659119653356,113,False,True,,0.16109094367605095,1M_Momentum
2023-03-15,0.025542284915829397,0.7882812961671872,113,False,True,,0.15544308289437506,1M_Momentum
2023-03-16,-0.04467196752944308,0.6384805677689307,113,False,False,,0.14743848087742234,1M_Momentum
2023-03-20,-0.003526515403553131,0.9704286536112537,113,False,False,,0.14163213486661558,1M_Momentum
2023-03-21,0.0822160489719875,0.38664477353966076,113,False,True,,0.13943153909274048,1M_Momentum
2023-03-22,0.10441479805708964,0.27106423658231815,113,False,True,,0.13818094119861007,1M_Momentum
2023-03-23,0.008946760899941276,0.9247323167874859,114,False,True,,0.1337245901538284,1M_Momentum
2023-03-27,-0.12127360983725043,0.1986778427698166,114,False,False,,0.12522465015412576,1M_Momentum
2023-03-28,-0.10096595856706021,0.28512594854760615,114,False,False,,0.11792817890505526,1M_Momentum
2023-03-29,-0.07852817885421519,0.40625909519963455,114,False,False,,0.11178891772507805,1M_Momentum
2023-03-30,-0.1182357586926146,0.21024217060640427,114,False,False,,0.10481847298514797,1M_Momentum
2023-04-03,-0.13583012020977817,0.14959221200052322,114,False,False,,0.0977405731852972,1M_Momentum
2023-04-04,-0.13235481734867938,0.16038653345746745,114,False,False,,0.09116641917004073,1M_Momentum
2023-05-30,0.13260268202927517,0.15959793754412396,114,False,True,,0.09231742647168613,1M_Momentum
2023-05-31,0.07653550960895893,0.4183093007140948,114,False,True,,0.09189088817809891,1M_Momentum
2023-06-05,0.21966027281858538,0.018862393016582983,114,True,True,,0.09525324040548012,1M_Momentum
2023-06-07,0.3591274341473904,8.712357158489935e-05,114,True,True,,0.10201924537322142,1M_Momentum
2023-06-08,0.42188056896953613,2.940183859323751e-06,114,True,True,,0.1100157784631293,1M_Momentum
2023-06-12,0.37020311455823096,5.031908710895176e-05,114,True,True,,0.11636181105081471,1M_Momentum
2023-06-13,0.3252728292692574,0.0004136451183389778,114,True,True,,0.12133588291315857,1M_Momentum
2023-06-14,0.4532641295090166,4.103721346666513e-07,114,True,True,,0.12905514446189945,1M_Momentum
2023-06-15,0.39274858396174556,1.5448962257585216e-05,114,True,True,,0.13504817717780504,1M_Momentum
2023-06-19,0.5058838538797638,9.38865749352682e-09,114,True,True,,0.14328896999340412,1M_Momentum
2023-06-20,0.40566778991357577,7.5454041601911606e-06,114,True,True,,0.14899285738297308,1M_Momentum
2023-06-21,0.3553581771095472,0.00010454413658894744,114,True,True,,0.1533836088665172,1M_Momentum
2023-06-22,0.3215986780287075,0.000484723926506802,114,True,True,,0.15688808947406283,1M_Momentum
2023-06-26,0.33788299143395234,0.00023637706126755021,114,True,True,,0.16058186298344834,1M_Momentum
2023-06-27,0.3251088475324518,0.00041660069744108003,114,True,True,,0.1638724026744284,1M_Momentum
2023-06-28,0.2879858406798815,0.0018895625318820866,114,True,True,,0.16630599949806474,1M_Momentum
2023-06-29,0.2879852574876977,0.0018896045445525773,114,True,True,,0.16864598522863458,1M_Momentum
2023-07-03,0.2067686226242537,0.027295525138841165,114,True,True,,0.16936528027383496,1M_Momentum
2023-07-04,0.0744294364229157,0.4312681514172694,114,False,True,,0.16760720909141055,1M_Momentum
2023-07-05,-0.028415844992757875,0.7640893043191329,114,False,False,,0.16404315356260749,1M_Momentum
2023-07-06,-0.024337295721026306,0.79715904417536,114,False,False,,0.16067921696825688,1M_Momentum
2023-07-10,0.02215832000162006,0.8149791438306642,114,False,True,,0.1582490257934036,1M_Momentum
2023-07-11,-0.057394544460420006,0.5441477006827734,114,False,False,,0.15453103320282044,1M_Momentum
2023-07-12,-0.14785038780097612,0.116449156660557,114,False,False,,0.1494059243722476,1M_Momentum
2023-07-13,-0.184476184112049,0.04943068989076503,114,True,False,0.143841222564176,0.143841222564176,1M_Momentum
2023-07-17,-0.036358113444442196,0.7009434215003983,114,False,False,0.14088713508862485,0.14088713508862485,1M_Momentum
2023-07-18,-0.03271305302259198,0.7297011859187196,114,False,False,0.138087132054573,0.138087132054573,1M_Momentum
2023-07-19,0.10787571712971863,0.25327060297975734,114,False,True,0.1376075857859245,0.1376075857859245,1M_Momentum
2023-07-24,-0.0660866818164839,0.4848016491254272,114,False,False,0.13442486285463687,0.13544365072025216,1M_Momentum
2023-07-25,-0.1827872720023027,0.05158770091670075,114,False,False,0.1295446761645301,0.1306521687435899,1M_Momentum
2023-07-26,-0.189830865437579,0.04307981297385654,114,True,False,0.1247056528069224,0.12565465003718532,1M_Momentum
2023-07-31,-0.17213943042790694,0.06704280822606244,114,False,False,0.12027512917655182,0.12013078047857607,1M_Momentum
2023-08-01,-0.1225370081610336,0.19400600767448065,114,False,False,0.11670436245099909,0.1132620060054309,1M_Momentum
2023-08-02,-0.1074302007458527,0.25524759974620476,114,False,False,0.11345603544814617,0.10771493836034154,1M_Momentum
2023-08-07,0.07812734259962792,0.40657306816931205,115,False,True,0.11295133983602448,0.10558794652648835,1M_Momentum
2023-08-08,0.032803378999920786,0.7278192923178752,115,False,True,0.11182249531720612,0.10340645189546263,1M_Momentum
2023-08-09,0.07122228359504458,0.4494145142754338,115,False,True,0.11125860348773164,0.10294213085427914,1M_Momentum
2023-08-14,-0.009333794641140968,0.9207877194995879,116,False,False,0.10960665282843203,0.10171233639376873,1M_Momentum
2023-08-16,0.06073117287510091,0.5172376901542517,116,False,True,0.10894617336960322,0.10292128668712973,1M_Momentum
2023-08-17,0.06784697621774004,0.4692774804461203,116,False,True,0.10839818407424505,0.10149565371043644,1M_Momentum
2023-08-21,0.22081267058778306,0.01722122610558046,116,True,True,0.10987732205468634,0.10345756821674412,1M_Momentum
2023-08-22,0.11638795986622073,0.21342795795870684,116,False,True,0.10996187579249848,0.10205479838532763,1M_Momentum
2023-08-23,0.2609003190712336,0.004673513808449846,116,True,True,0.11189698403966175,0.10151840069720096,1M_Momentum
2023-08-24,0.23574366662822438,0.010848144447575161,116,True,True,0.11346466356609924,0.10080007154705588,1M_Momentum
2023-08-28,-0.01704920049440065,0.8558573283983686,116,False,False,0.111833240265343,0.09663433436990487,1M_Momentum
2023-08-29,0.14413974578073332,0.12266267361466444,116,False,True,0.11223208601244658,0.09754001568024863,1M_Momentum
2023-10-04,0.0022719453195469636,0.9806893838966415,116,False,True,0.11089110868692341,0.09351910696747161,1M_Momentum
2023-10-10,-0.2407916057199038,0.00922106057265249,116,True,False,0.10665396754949176,0.08667956502054663,1M_Momentum
2023-10-11,-0.0965671010648522,0.30244314243904824,116,False,False,0.10423466911360672,0.08346600862439012,1M_Momentum
2023-10-12,0.08396987648498014,0.37016030136428424,116,False,True,0.10399625978856405,0.08314613840028692,1M_Momentum
2023-10-16,0.046476761619190406,0.6203058736314642,116,False,True,0.10332742841450156,0.0822391609380629,1M_Momentum
2023-10-17,0.05667166416791603,0.5456785789375562,116,False,True,0.10279115526224197,0.08273327806904839,1M_Momentum
2023-10-18,-0.0547265881033343,0.5595717900390345,116,False,False,0.10100118090581495,0.08257368091708188,1M_Momentum
2023-10-19,-0.03771198576100797,0.6877466908756276,116,False,False,0.09944260599944617,0.08203105440347148,1M_Momentum
2023-10-23,-0.18794485054594084,0.043347302661096654,116,True,False,0.09624941203783076,0.07774278615715516,1M_Momentum
2023-10-24,-0.10455541460039212,0.26400903911780504,116,False,False,0.09404276559125686,0.07442579865465544,1M_Momentum
2023-10-25,-0.2950415081724364,0.0013036855175718265,116,True,False,0.08981358870252107,0.06960058803445897,1M_Momentum
2023-10-26,-0.3823026267736393,2.2859202718305073e-05,116,True,False,0.08473707025654086,0.06545727030530994,1M_Momentum
2023-10-30,-0.10646984200207589,0.25531534418566165,116,False,False,0.08270295416868323,0.06536990707618272,1M_Momentum
2023-10-31,-0.246557964398957,0.00762874075767612,116,True,False,0.07923704976270807,0.06270276762309158,1M_Momentum
2023-11-01,-0.25208598025260937,0.006335744472034269,116,True,False,0.07578576820004852,0.060578160931663086,1M_Momentum
2023-11-02,-0.12113943028485757,0.19519670592346008,116,False,False,0.07375561151463711,0.0608113464860269,1M_Momentum
2023-11-06,-0.011229022467676278,0.904772852479194,116,False,False,0.07288842137196044,0.06273397815080473,1M_Momentum
2023-11-07,0.05122074047876248,0.5850325619105814,116,False,True,0.07266955590839279,0.06144220130079659,1M_Momentum
2023-11-08,0.041041096838381357,0.6618042250304512,116,False,True,0.07235327131769267,0.060878797923485835,1M_Momentum
2023-11-09,0.04032599085072849,0.667344384121435,116,False,True,0.07203616953089105,0.05803222201923414,1M_Momentum
2023-11-13,-0.04886412344629688,0.602440209598114,116,False,False,0.07085087254091862,0.05155616554949308,1M_Momentum
2023-11-14,0.10951447353246456,0.2418975658733349,116,False,True,0.07122624730782684,0.04659797355842844,1M_Momentum
2023-11-15,0.04669990658515492,0.6186263629094353,116,False,True,0.07099041710857038,0.04146300200330026,1M_Momentum
2023-11-16,-0.021696843885749436,0.8171760001249511,116,False,False,0.07010768128957685,0.0359555468738557,1M_Momentum
2023-11-20,0.15040941067927574,0.10704953971415129,116,False,True,0.07086524477438533,0.031148329114653466,1M_Momentum
2023-11-21,0.02334606417192675,0.8035498022614924,116,False,True,0.07042114028277356,0.02528479705449761,1M_Momentum
2023-11-22,0.07715373082689424,0.4103942708439764,116,False,True,0.07048347908410801,0.018479557006039368,1M_Momentum
2023-11-23,0.0669321759588512,0.47530399199426443,116,False,True,0.07045089832149098,0.013102801228980245,1M_Momentum
2023-11-27,0.026905829596462264,0.7743433455807889,116,False,True,0.07005503406035435,0.007889271903375723,1M_Momentum
2023-11-28,-0.04962903163802714,0.5967648389611091,116,False,False,0.06897679923424281,0.0019967685753323155,1M_Momentum
2024-01-02,-0.16248557598645264,0.08006113610968449,117,False,False,0.06691017088405803,-0.005945589637689985,1M_Momentum
2024-01-03,-0.15641279730878593,0.0921661589982522,117,False,False,0.06493386143102402,-0.013588790349455666,1M_Momentum
2024-01-04,-0.18432016064979242,0.04665694364660021,117,True,False,0.06274742264084142,-0.021085711005482236,1M_Momentum
2024-01-08,-0.2624501012497323,0.0042545918233435915,117,True,False,0.05991961808527121,-0.029822780191790646,1M_Momentum
2024-01-09,-0.29733698991442997,0.00113145462908667,117,True,False,0.0568398197404462,-0.03782445658129356,1M_Momentum
2024-01-10,-0.34642359393966643,0.00013019555940566835,117,True,False,0.05339312389702643,-0.04450466341244566,1M_Momentum
2024-02-13,0.11718346276841592,0.20632102730540497,118,False,True,0.05393371998915685,-0.042193563289252424,1M_Momentum
2024-02-14,0.23857774401696347,0.009275964498775892,118,True,True,0.055485350443172037,-0.03802030869023672,1M_Momentum
2024-02-19,-0.010346250625413137,0.9114612305888647,118,False,False,0.054936753767600495,-0.038536254255745174,1M_Momentum
2024-02-20,0.0643089047874691,0.48902921585405634,118,False,True,0.05501420956115312,-0.036604453474032655,1M_Momentum
2024-02-21,0.044657644810241454,0.6310981175450303,118,False,True,0.05492931968614565,-0.03354877041671174,1M_Momentum
2024-02-26,0.0292346404011409,0.7533265592861227,118,False,True,0.05472041985456024,-0.030156535106978563,1M_Momentum
2024-02-27,0.003261278435755006,0.9720402547306982,118,False,True,0.05430542677860214,-0.029527655870784954,1M_Momentum
2024-02-28,-0.03221471117782185,0.7291127245159648,118,False,False,0.05361326567495075,-0.029519745682772734,1M_Momentum
2024-03-04,-0.10125357217871837,0.2752758123959829,118,False,False,0.052384163787223215,-0.03283925821147808,1M_Momentum
2024-03-05,-0.08082346367490933,0.3842752975335447,118,False,False,0.05133528483082847,-0.033073175383834044,1M_Momentum
2024-03-06,0.015305731158173831,0.86933556068109,118,False,True,0.05105380394276086,-0.029928842000334417,1M_Momentum
2024-03-07,-0.014180900521877593,0.8788621240311161,118,False,False,0.05054810855931404,-0.027140747319132807,1M_Momentum
2024-03-11,0.031703482416324945,0.7332484416734222,118,False,True,0.050403149896675666,-0.02390514552795452,1M_Momentum
2024-03-12,-0.034953810644700614,0.7070890077981421,118,False,False,0.04975157004521478,-0.022514936043568284,1M_Momentum
2024-03-13,-0.013662409565877182,0.8832593165422494,118,False,False,0.049271161108767114,-0.021026558405790895,1M_Momentum
2024-03-18,0.04916404326994491,0.5970184790405142,118,False,True,0.049270355711482736,-0.021486293315785863,1M_Momentum
2024-03-19,0.1308165810566478,0.15795581936970124,118,False,True,0.04987890963196904,-0.019930528203774323,1M_Momentum
2024-03-20,0.2921747577779482,0.0013255140003927493,118,True,True,0.051673693692309626,-0.016423346073886964,1M_Momentum
2024-03-25,0.21311197015576844,0.020502140881455022,118,True,True,0.052860739842776235,-0.012892460918380467,1M_Momentum
2024-03-26,0.2723409849959894,0.002849756480235005,118,True,True,0.05446278542783619,-0.009533575011699694,1M_Momentum
2024-03-27,0.33268387636391206,0.00023248334086442213,118,True,True,0.056478880289691814,-0.0053298146919191864,1M_Momentum
2024-05-20,-0.028339992257630973,0.7606440271087738,118,False,False,0.05586867257352402,-0.009284618864068617,1M_Momentum
2024-05-21,0.0797754717085822,0.3904904904806199,118,False,True,0.05603943542448872,-0.009865769469745418,1M_Momentum
2024-05-22,0.09742567170284021,0.29392649671995835,118,False,True,0.056332954830718165,-0.0124606051422596,1M_Momentum
2024-05-27,0.04899595900212136,0.5982746758839608,118,False,True,0.05628128584600974,-0.01542485446965806,1M_Momentum
2024-05-28,0.012088299366206147,0.8966301704973823,118,False,True,0.05597224398251461,-0.01496235447187065,1M_Momentum
2024-05-29,0.028402181019467215,0.760134682889696,118,False,True,0.05578078521193789,-0.01679945867443043,1M_Momentum
