factor,frequency,window_days,mean_ic,std_ic,mean_abs_ic,volatility,autocorr_lag1,autocorr_lag3,autocorr_lag6,num_observations
RSI_Momentum,M,30,-0.06183725265938948,0.25013179681555214,0.21205727859258464,4.045001775763265,0.4686716364393268,-0.7944482917444249,0.7748040635149107,11
RSI_Momentum,M,45,-0.06183725265938948,0.25013179681555214,0.21205727859258464,4.045001775763265,0.4686716364393268,-0.7944482917444249,0.7748040635149107,11
RSI_Momentum,M,60,-0.06183725265938948,0.25013179681555214,0.21205727859258464,4.045001775763265,0.4686716364393268,-0.7944482917444249,0.7748040635149107,11
RSI_Momentum,M,75,-0.06183725265938948,0.25013179681555214,0.21205727859258464,4.045001775763265,0.4686716364393268,-0.7944482917444249,0.7748040635149107,11
RSI_Momentum,M,90,-0.04461404191933635,0.25669455889142634,0.20985607044585106,5.753671890019257,0.42513041818490427,-0.7824533886996536,0.9251526912690302,10
RSI_Momentum,M,120,-0.04461404191933635,0.25669455889142634,0.20985607044585106,5.753671890019257,0.42513041818490427,-0.7824533886996536,0.9251526912690302,10
RSI_Momentum,M,150,-0.04461404191933635,0.25669455889142634,0.20985607044585106,5.753671890019257,0.42513041818490427,-0.7824533886996536,0.9251526912690302,10
